Inlier/Outlier, Embryo Id, Cell ID, Size, TE/ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
1,1,106,1850,1,201.04,104.66,51.02,112.47,2.08E+05,202.35,3.74E+05,40.889,75645,28.84,53354,9.8703,18260,
1,1,107,3952,2,189.66,124.05,53.739,153.09,6.05E+05,201.48,7.96E+05,19.446,76849,30.871,1.22E+05,12.782,50514,
1,1,108,3932,1,289.41,127.61,55.15,91.758,3.61E+05,136.82,5.38E+05,16.696,65648,15.163,59619,6.4565,25387,
1,1,109,788,1,182.26,152.6,52.016,66.808,52645,194.55,1.53E+05,18.187,14331,18.063,14234,29.311,23097,
1,1,110,3449,2,297.44,197.47,55.02,136.72,4.72E+05,143.1,4.94E+05,16.88,58220,30.65,1.06E+05,5.9455,20506,
1,1,111,4749,2,219.06,248.15,53.852,98.84,4.69E+05,175.48,8.33E+05,18.959,90037,24.038,1.14E+05,7.8583,37319,
1,1,112,6962,2,355.08,294.68,55.984,57.651,4.01E+05,110.01,7.66E+05,17.308,1.21E+05,27.477,1.91E+05,7.4086,51579,
1,1,113,2445,1,233.43,106.29,52.944,92.993,2.27E+05,183.01,4.47E+05,41.939,1.03E+05,21.111,51616,8.2773,20238,
1,1,114,3434,2,260.41,197.11,56.99,144.02,4.95E+05,170.52,5.86E+05,17.526,60184,26.606,91366,6.857,23547,
1,1,115,6719,1,204.03,189.79,58.15,109.3,7.34E+05,185.83,1.25E+06,26.487,1.78E+05,19.823,1.33E+05,7.648,51387,
1,1,116,7436,2,324.41,304.88,56.063,56.579,4.21E+05,130.28,9.69E+05,17.188,1.28E+05,67.42,5.01E+05,9.5871,71290,
1,1,117,2148,2,237.78,210.96,55.946,88.467,1.90E+05,179.91,3.86E+05,16.743,35965,17.295,37149,6.4423,13838,
1,1,118,1773,2,386.25,333.16,56.83,20.175,35771,89.962,1.60E+05,14.381,25497,42.112,74665,9.1314,16190,
1,1,119,3444,2,192.41,254.54,61.526,84.274,2.90E+05,176.07,6.06E+05,19.762,68059,16.617,57229,7.8316,26972,
1,1,120,5315,2,236.22,280.52,58.93,55.285,2.94E+05,149.8,7.96E+05,18.143,96428,25.706,1.37E+05,8.0999,43051,
1,1,121,2623,1,183.32,236.76,59.663,78.731,2.07E+05,179.96,4.72E+05,45.229,1.19E+05,23.104,60603,9.1167,23913,
1,1,122,340,1,237.89,262.62,55.45,65.468,22259,158.17,53779,18.791,6389,27.085,9209,7.8324,2663,
1,1,123,2282,1,220.87,138.17,59.771,91.266,2.08E+05,184.63,4.21E+05,38.389,87604,25.554,58314,9.0447,20640,
1,1,124,6139,2,251.94,249.9,63.395,67.46,4.14E+05,163.94,1.01E+06,16.493,1.01E+05,27.307,1.68E+05,8.5312,52373,
1,1,125,6859,2,320.07,254.1,61.29,62.034,4.25E+05,133.12,9.13E+05,16.347,1.12E+05,29.097,2.00E+05,7.6527,52490,
1,1,126,2517,2,207.63,104.51,61.367,85.043,2.14E+05,194.01,4.88E+05,18.548,46686,15.303,38517,6.6321,16693,
1,1,127,3549,2,178.65,126.74,61.598,104.25,3.70E+05,196.94,6.99E+05,17.099,60686,15.757,55920,8.459,30021,
1,1,128,1681,2,245.94,136.59,59.872,75.945,1.28E+05,191.18,3.21E+05,29.75,50009,17.811,29940,7.7674,13057,
1,1,129,2003,1,190.7,213.61,60.316,92.953,1.86E+05,185.91,3.72E+05,41.731,83588,23.423,46917,8.7758,17578,
1,1,130,5625,2,282.65,224.81,63.457,65.93,3.71E+05,148.59,8.36E+05,16.495,92786,17.891,1.01E+05,6.7332,37874,
1,1,131,1924,2,187.16,157.6,60.615,69.492,1.34E+05,194.15,3.74E+05,17.784,34216,21.02,40442,41.013,78909,
1,1,132,2621,1,229.39,164.88,61.245,79.954,2.10E+05,189.18,4.96E+05,39.109,1.03E+05,21.886,57363,9.0134,23624,
1,1,133,1789,1,225.84,197.12,62.305,117.23,2.10E+05,176.95,3.17E+05,27.803,49739,28.225,50495,7.5271,13466,
1,1,134,2095,1,252.79,143.82,65.681,69.471,1.46E+05,177.78,3.72E+05,32.473,68031,19.466,40782,8.9084,18663,
1,1,135,7338,2,285.43,279.02,64.469,46.45,3.41E+05,152.5,1.12E+06,16.119,1.18E+05,30.755,2.26E+05,7.5608,55481,
1,1,136,1411,2,238.11,179.08,66.054,79.989,1.13E+05,179.62,2.53E+05,31.797,44866,17.974,25361,8.0241,11322,
1,1,137,3198,2,220.76,235.62,67.098,77.178,2.47E+05,171.76,5.49E+05,18.218,58260,18.18,58141,7.6717,24534,
1,1,138,4436,2,246.04,112.08,67.516,73.952,3.28E+05,183.37,8.13E+05,15.677,69541,12.74,56516,6.4177,28469,
1,1,139,3713,2,208.11,140.64,67.591,84.1,3.12E+05,195.42,7.26E+05,17.138,63634,16.405,60913,6.9184,25688,
1,1,140,2747,2,265.63,170.53,68.029,76.574,2.10E+05,167.48,4.60E+05,16.58,45546,16.04,44061,6.7441,18526,
1,1,141,1920,2,176.51,181.47,67.223,65.739,1.26E+05,181.23,3.48E+05,15.782,30302,13.942,26769,7.6964,14777,
1,1,142,3033,2,266.05,245.79,68.434,64.989,1.97E+05,154.54,4.69E+05,17.1,51863,26.273,79685,7.3867,22404,
1,1,143,3035,2,276.02,309.08,67.219,66.781,2.03E+05,136.57,4.14E+05,16.382,49719,29.844,90576,7.997,24271,
1,1,144,2666,2,256.99,307.55,67.584,62.313,1.66E+05,141.91,3.78E+05,16.261,43352,28.383,75668,7.38,19675,
1,1,145,1473,2,267.86,133.22,68.829,104.25,1.54E+05,153.73,2.26E+05,16.53,24348,22.46,33083,6.9728,10271,
1,1,146,1598,2,301.71,293.13,68.213,55.679,88975,151.1,2.41E+05,13.591,21719,53.029,84741,8.9981,14379,
1,1,147,393,2,183.8,172.71,68.168,70.224,27598,206.01,80960,15.743,6187,14.201,5581,9.3053,3657,
1,1,148,2133,2,204.1,181.17,68.863,91.84,1.96E+05,193.64,4.13E+05,18.691,39867,18.644,39768,7.3277,15630,
1,1,149,1420,2,248.31,203.98,68.755,97.013,1.38E+05,171.02,2.43E+05,17.394,24699,21.149,30032,7.0141,9960,
1,1,150,520,2,294.48,273.1,69.892,70.979,36909,143.7,74726,14.042,7302,48.756,25353,9.0731,4718,
1,1,151,1374,2,185.91,229.39,69.325,68.301,93846,187.83,2.58E+05,19.287,26501,15.806,21717,7.2227,9924,
1,1,152,255,2,246.82,178.85,70.329,74.745,19060,174.46,44488,20.373,5195,16.212,4134,6.6902,1706,
